course_id,title,provider,mapped_skill,cost,duration_hours,difficulty,source_url,description_preview
6851,WSQ-PC ITIL 4 Foundation,TRAINOCATE (S) PTE. LTD.,Machine Learning Basics,500.0,24.0,Intermediate,,"ITIL4 will help businesses navigate the new technological era, commonly known as the Fourth Industrial Revolution. The speed of current breakthroughs is disrupting almost every industry on a global scale. The Fourth Industrial Revolution is marked by emerging technology in fields including robotics,"
6852,Web Application Development Module 5: Coding with Artificial intelligence (AI),SINGAPORE MANAGEMENT UNIVERSITY,Machine Learning Basics,720.0,17.0,Unspecified,,"""Artificial intelligence (AI)â€™s integration into web app development marks a transformative shift towards creating more intuitive, user-friendly, and smart apps. _x000D_ _x000D_ In this course, participants will learn to harness the latest AI development tools â€” such as v0, GitHub Copilot, Curso"
6853,"Workplace Safety and Health: Systems, Culture and Technology Management(Synchronous e-learning)",NATIONAL UNIVERSITY OF SINGAPORE,Machine Learning Basics,525.0,7.0,Advanced,,"""Successful participants will be able to:_x000D_ _x000D_ (1) appreciate the risks and opportunities related to Workplace Safety and Health (WSH) management_x000D_ _x000D_ (2) apply management concepts to improve Workplace Safety and Health (WSH) management systems and culture_x000D_ _x000D_ (3) iden"
6854,Write Ahead : Turbocharge Your Business Writing with Generative AI,Republic Polytechnic,Machine Learning Basics,165.0,16.0,Intermediate,,"Are you ready to revolutionize your business writing? Join us as we embark on an exhilarating journey to unlock the full potential of ChatGPT in transforming your business writing. In this dynamic course, you will delve into the exciting world of generative Artificial Intelligence, discovering how C"
6855,Writing Better Than Chatbots,SINGAPORE UNIVERSITY OF TECHNOLOGY AND DESIGN,Machine Learning Basics,300.0,7.0,Intermediate,,"This course provides a concise training for professionals who need to write extensive texts. In today's world, writers are often tempted to use generative Artificial Intelligence (AI) tools to produce texts instantly. However, these AI-generated texts frequently fall short in conveying complex ideas"
6856,e-Commerce with Artificial Intelligence (Synchronous e-learning),NATIONAL UNIVERSITY OF SINGAPORE,Machine Learning Basics,997.5,24.5,Advanced,,"In this 3.5-day intensive course, explore advanced e-Commerce strategies empowered by Artificial Intelligence (AI). From understanding the evolving e-Commerce landscape to executing multi-channel sales strategies, learn to navigate brand.com and online marketplaces with precision. Enhance your eComm"
6857,â€‹â€‹Harnessing AI With Microsoft Copilot in Building Smart Manufacturing Solutionsâ€‹,SINGAPORE POLYTECHNIC,Machine Learning Basics,279.0,16.0,Unspecified,,"This course actively involves enterprises in their Industry 4.0 transformation, focusing on smart automation and robotics technologies. Participants will learn to create and deploy custom copilots leveraging Generative Artificial Intelligence (AI) for enhanced productivity in the manufacturing indus"
6858,Data Analytics and Deep Learning for Financial Services,TERTIARY INFOTECH PTE LTD,Machine Learning Basics,,30.0,Advanced,,"Learning Objectives:_x000D_ Learners will be able to perform data analytics and utilize deep learning algorithms to again business insights in the financial services._x000D_ _x000D_ Learning Outcomes:_x000D_ By the end of the course, learners will be able to:_x000D_ - perform Python coding for data"
6859,Advanced Certificate in Data Analytics in Digital Economy Module 4: Big Data Management and Visualisation Tools,SINGAPORE MANAGEMENT UNIVERSITY,Power BI,600.0,15.0,Advanced,,"Module 4 provides an in-depth understanding of big data management and visualisation tools essential for analysing large datasets in the digital economy. Participants will learn about various techniques and technologies used to store, process, and manage big data efficiently, covering topics such as"
6860,Advanced Certificate in Data Analytics in Digital Economy Module 4: Big Data Management and Visualisation Tools (Synchronous E-Learning),SINGAPORE MANAGEMENT UNIVERSITY,Power BI,600.0,15.0,Advanced,,"Module 4 provides an in-depth understanding of big data management and visualisation tools essential for analysing large datasets in the digital economy. Participants will learn about various techniques and technologies used to store, process, and manage big data efficiently, covering topics such as"
6861,Analytics Implementation (SF),LITHAN ACADEMY PTE. LTD.,Power BI,1500.0,60.75,Intermediate,,"This Course helps in understanding Analytics Project Implementation using Microsoft Power BI. It is suitable for industry sectors like Banking & Securities, Insurance, Energy, Healthcare, manufacturing, FMCG markets, E-Commerce etc. It is targeted at IT & Non-IT Professional (PME) from various domai"
6862,Analyzing and Visualizing Data with Power BI (SF) (Synchronous e-learning),NTUC LEARNINGHUB PTE. LTD.,Power BI,540.0,24.0,Unspecified,,Perform Power BI desktop data transformation._x000D_ â€¢ Describe Power BI desktop modelling._x000D_ â€¢ Create a Power BI desktop visualization._x000D_ â€¢ Implement the Power BI service._x000D_ â€¢ Describe how to connect to Excel data._x000D_ â€¢ Describe how to collaborate with Power BI data._x0
6863,Business Intelligence with Power BI (Synchronous E-Learning),AVENTIS GRADUATE SCHOOL PTE. LTD.,Power BI,495.0,14.5,Unspecified,,"Business Intelligence with Power BI for the Energy and Power Sector is designed to enhance analytical proficiency and strategic decision-making within the energy and power industry. By exploring key principles of business intelligence (BI) and leveraging Power BI, this course equips learners with es"
6864,Data Analytics & Visualization with Power BI,INTELLISOFT SYSTEMS,Power BI,500.0,16.0,Unspecified,,"This course aims to develop the knowledge and skills required to implement contemporary techniques and dynamic visual displays, with illustrative and interactive graphics, to present patterns, trends, and analytical insights from data or new concepts in a strategic manner for the intended audience."
6865,Data Analytics Using Advanced Power BI,SINGAPORE MANAGEMENT UNIVERSITY,Power BI,900.0,24.0,Advanced,,"At the end of the course, participants will _x000D_ â€¢	Create Advanced Power BI Reports _x000D_ â€¢	Gain an advanced understanding of data schemas and extraction of data and perform advanced transformations of data or any data schema_x000D_ â€¢	Utilise time-phased data in the creation of complex an"
6866,Data Analytics Using Advanced Power BI (Synchronous E-learning),SINGAPORE MANAGEMENT UNIVERSITY,Power BI,900.0,24.0,Advanced,,"At the end of the course, participants will _x000D_ â€¢	Create Advanced Power BI Reports _x000D_ â€¢	Gain an advanced understanding of data schemas and extraction of data and perform advanced transformations of data or any data schema_x000D_ â€¢	Utilise time-phased data in the creation of complex an"
6867,WSQ-MS Introduction to Data Analytics with Excel and Power BI,TRAINOCATE (S) PTE. LTD.,Power BI,290.0,16.0,Beginner,,The Introduction to Data Analytics course is designed to provide participants with foundational knowledge and skills in handling and analyzing data using Excel and Power BI.
6868,"(SCTP Module) AI Marketing Mavericks (Classroom, Synchronous and Asynchronous)",Republic Polytechnic,Predictive Modelling,279.0,45.0,Unspecified,,"This course explores the transformative impact of artificial intelligence (AI) on marketing strategies and practices. Students will learn how to leverage AI tools and technologies to enhance customer engagement, personalize marketing campaigns, and optimize decision-making processes. Through hands-o"
6869,(SCTP Module) Data Science Modelling with Programming,SINGAPORE UNIVERSITY OF TECHNOLOGY AND DESIGN,Predictive Modelling,1350.0,156.5,Beginner,,Appreciate the use of basic model by junior data scientist in a general setting_x000D_ Adopt a statistical approach to solving ambiguous issues_x000D_ Apply computational thinking to solve business problem_x000D_ Leverage on Basic Supervised and Unsupervised Learning Model appropriately for Business
6870,(SCTP Module) Photo & Video Editing (Classroom and Asynchronous),Republic Polytechnic,Predictive Modelling,450.0,24.0,Unspecified,,"This module enables participants to process photos or videos taken during the visual inspection process by drones, so that the footage ganered can subsequently be used to perform defect classifications and labelling of the image data. Thus enabling efficient training of Machine Learning (ML) models"
6871,(SCTP) AI and Cloud Services (Classroom and Asynchronous e-learning),Singapore Polytechnic,Predictive Modelling,5500.0,120.0,Beginner,,"The objective of the course is to prepare potential candidates in AI and Cloud Computing industries. The participants will learn essential and fundamentals skills in Computer Networking, Python Programming for Internet of Things, Machine Learning, Artificial Intelligence, Cloud Services and Storage"
6872,"(SCTP) Advanced Professional Certificate in Data Science and AI (Classroom, Synchronous and Asynchronous e-learning) (Full-Time) (TA-eligible)",NANYANG TECHNOLOGICAL UNIVERSITY,Predictive Modelling,8880.0,300.0,Advanced,,"According to a 2024 Forbes study on AI trends, the global AI market was valued at $136.55 billion in 2022, expected to grow at a compound annual growth rate of 37.3% from 2023 to 2030, reaching $1,811.8 billion by 2030. Singapore is one of the fastest-growing markets for AI talent in Asia-Pacific, w"
6873,"(SCTP) Advanced Professional Certificate in Data Science and AI (Classroom, Synchronous and Asynchronous e-learning) (Part-Time)",NANYANG TECHNOLOGICAL UNIVERSITY,Predictive Modelling,8880.0,300.0,Advanced,,"According to a 2024 Forbes study on AI trends, the global AI market was valued at $136.55 billion in 2022, expected to grow at a compound annual growth rate of 37.3% from 2023 to 2030, reaching $1,811.8 billion by 2030. Singapore is one of the fastest-growing markets for AI talent in Asia-Pacific, w"
6874,(SCTP) Associate AI/ML Developer,NTUC LEARNINGHUB PTE. LTD.,Predictive Modelling,4860.0,246.0,Advanced,,"This is a part-time course. This programme is designed for career switchers looking to enter the field of AI and machine learning. It provides a structured learning path from fundamental concepts to advanced AI applications, making it suitable for individuals with little to no prior programming expe"
6875,(SCTP) Associate AI/ML Developer (3 Months Intensive),NTUC LEARNINGHUB PTE. LTD.,Predictive Modelling,4860.0,246.0,Intermediate,,"The ""Associate AL/ML Developer"" program is a comprehensive learning initiative designed to equip participants with the fundamental skills and knowledge required to excel in the fields of Artificial Intelligence (AI) and Machine Learning (ML). This program provides a structured curriculum, combining"
6876,(SCTP) Business Digitalisation Specialist (Classroom and Synchronous eLearning),BELLS Institute of Higher Learning Pte. Ltd.,Predictive Modelling,2536.5,161.5,Intermediate,,"This course aims to empower learners with skills to utilize Generative AI and emerging technologies in professional settings. It covers current trends, enabling critical evaluation for business relevance. Learners will synthesize knowledge to advise on technology adoption, aligning with organization"
6877,(SCTP) Certificate in Electronics,SINGAPORE UNIVERSITY OF SOCIAL SCIENCES,Predictive Modelling,2193.9,60.5,Intermediate,,"Singapore has a growing and vibrant electronics industry that generated more than $131 billion of output in 2020, accounting for about 8.4% of Singaporeâ€™s GDP. The sector is made up of companies with key activities in semiconductor, consumer electronics and information technology. Other niche area"
6878,(SCTP) Graduate Certificate in Data Analytics (Programming)â€‹,SINGAPORE UNIVERSITY OF TECHNOLOGY AND DESIGN,Predictive Modelling,4050.0,468.0,Beginner,,"By the end of this course, learners will be able to: _x000D_ (a) wrangle data and prepare the dataset ready for Machine Learning Model_x000D_ (b) leverage on Python for Data Validation and Statistical Analysis_x000D_ (c) apply basic Predictive Analytics, basic Machine Learning and basic Statistical"
6879,(SCTP) NUS Data Analytics Programme (Classroom & Synchronous e-Learning) (withdrawn w.e.f 31 Dec 2024),NATIONAL UNIVERSITY OF SINGAPORE,Predictive Modelling,5160.0,126.0,Unspecified,,"At the end of this programme, participants will be able to_x000D_ - define data problems precisely and reason quantitatively,_x000D_ - articulate various data types, data collection methods as well as data ethics and privacy issues,_x000D_ - execute data preparation techniques using off-the-shelf pr"
6880,(eCornell) Applied Predictive Analytics in HR,GENASHTIM,Predictive Modelling,700.0,12.0,Advanced,,"Predictive analytics help organizations anticipate and plan appropriately for the future. In this course, learners will apply rigorous measurement and analysis techniques to common HR areas involving hiring top talent, evaluating workforce diversity, engaging the workforce, and managing retention. T"
6881,(eCornell) Building Predictive Machine Learning Models,GENASHTIM,Predictive Modelling,1000.0,15.0,Unspecified,,"In this course, you will explore some of the machine learning tools you can use to magnify the analytical power of Python data science programs. You will use the scikit-learn package ï¿½ a Python package developed for machine learning applications ï¿½ to develop predictive machine learning models. Y"
6882,(eCornell) Classifying Documents With Supervised Machine Learning,GENASHTIM,Predictive Modelling,1000.0,15.0,Unspecified,,"In this course, you will start to use machine learning methods to further your exploration of document term matrices (DTM). You will use a DTM to create train and test sets with the scikit-learn package in Python ï¿½ an important first step in categorizing different documents. You will also examine"
6883,(eCornell) Clustering Documents With Unsupervised Machine Learning,GENASHTIM,Predictive Modelling,1000.0,15.0,Unspecified,,"In this course, you will focus on measuring distance ï¿½ the dissimilarity of various documents. The goal is to discover how alike or unlike various groups of text documents are to one another. At scale, this is a problem you might encounter if you need to group thousands of products together purely"
6884,"(eCornell) Clustering, Classification, and Machine Learning in R",GENASHTIM,Predictive Modelling,1000.0,15.0,Unspecified,,"The course focuses on using unsupervised machine learning to bring coherence to unstructured data. Specifically, you'll use different methods to generate clusters within your data set when no dependent variable is specified. Using supervised machine learning approaches, you'll build and evaluate mod"
6885,(eCornell) Machine Learning and Data-Based Approaches to AI,GENASHTIM,Predictive Modelling,700.0,12.0,Advanced,,"In this course, you will review the key dimensions of machine learning and examine some of the major types of machine learning. You will investigate why machine learning is important and explore when machine learning works, when it does not, and what kinds of challenges you may face in implementing"
6886,(eCornell) Marketing Automation and AI,GENASHTIM,Predictive Modelling,700.0,12.0,Unspecified,,"In this course, you will explore key aspects of performance marketing to enable you to plan effective performance marketing campaigns that will lead your organization to success. You will use your new skills to design a performance marketing strategy. You will analyze your customer's journey and det"
6887,(eCornell) Topic Modeling With Unsupervised Machine Learning,GENASHTIM,Predictive Modelling,1000.0,15.0,Unspecified,,"Extracting keywords or key phrases is a first step in this direction, which is where you will start in this course. Once you train a computer what the most important words in a document might be, you have to train it to identify the most important sentences. This is the second step in extracting inf"
6888,2-Day Data Science (with Python) Bootcamp (Synchronous E-learning),SINGAPORE MANAGEMENT UNIVERSITY,Predictive Modelling,600.0,16.0,Advanced,,"In 2 days, participants will be guided through a well-organized curriculum, covering from the fundamentals in Python coding, to data manipulation with Pandas, and predictive modelling using Scikit-learn. They will learn how to visualize data and analytical outcome using Matplotlib and Plotly and und"
6889,5-Day AI Bootcamp (Synchronous E-learning),SINGAPORE MANAGEMENT UNIVERSITY,Predictive Modelling,1500.0,40.0,Advanced,,"In 5 days, participants will be guided through a well-organised curriculum, covering from the fundamentals in Machine Learning to the most advanced Deep Learning content in a coherent and complete journey. Participants will also learn how to confidently train, evaluate, and deploy neural networks in"
6890,AI & Ethics (in MC in Artificial Intelligence in Part-time Diploma in Infocomm and Digital Media (Applied Artificial Intelligence)),Temasek Polytechnic,Predictive Modelling,509.4,60.0,Intermediate,,"Learn to develop chatbots, leverage on natural language processing technologies, undertake object recognition and use machine learning and deep learning algorithms to create solutions."
6891,AI Applications - Part of Post Diploma Certificate in Predictive and Decision Analytics (SDBD(A)),Ngee Ann Polytechnic,Predictive Modelling,684.0,75.0,Unspecified,,"This course aims to equip learners with an understanding of Machine Learning (ML) and Artificial Intelligence (AI) Solutions which can be used to automate tasks, enhance decision-making processes, and drive innovation across various industries.  Learners will be able to recommend and build ML/AI sol"
6892,AI Human Interface,SINGAPORE POLYTECHNIC,Predictive Modelling,2280.0,75.0,Intermediate,,"Learning outcomes for the Specialist Diploma in Data Science (Artificial Intelligence) (NSDAI) will be:_x000D_ _x000D_ â€¢ To equip students with knowledge and skills on Statistics and Programming for Data Science._x000D_ â€¢ To equip students with knowledge and skills on feature engineering, machin"
6893,AI Powered Media and Automation (Classroom and Asynchronous e-learning),NANYANG TECHNOLOGICAL UNIVERSITY,Predictive Modelling,1500.0,39.0,Intermediate,,"This course introduces the essentials of Artificial Intelligence (AI) for media and automation, tailored for learners without prior knowledge in AI, deep learning, or machine learning. It focuses on the transformative power of AI in automating repetitive tasks, with a special emphasis on UiPath Robo"
6894,AI and Analytics Technologies in Enterprise (Classroom & Synchronous),NANYANG TECHNOLOGICAL UNIVERSITY,Predictive Modelling,1500.0,52.0,Beginner,,1. Understand the basic of analytics and machine learning and how they are relevant to business._x000D_ 2. Understand the elements of machine learning and the steps in developing machine learning capability._x000D_ 3. Construct machine learning solution for a given problem._x000D_ 4. Manage the use
6895,AI and Machine Learning Begins With Me,NATIONAL UNIVERSITY OF SINGAPORE,Predictive Modelling,510.0,14.0,Beginner,,"At the end of the course, the participants will be able to: â€¢ Define the basic concepts of Artificial Intelligence (AI) â€¢ Describe the important challenges in the field of AI. â€¢ Interpret important AI approaches to problem solving. â€¢ Describe search and optimization techniques and the heuris"
6896,AI and Machine Learning Begins With Me (Synchronous e-learning),NATIONAL UNIVERSITY OF SINGAPORE,Predictive Modelling,510.0,14.0,Beginner,,"At the end of the course, the participants will be able to: â€¢ Define the basic concepts of Artificial Intelligence (AI) â€¢ Describe the important challenges in the field of AI. â€¢ Interpret important AI approaches to problem solving. â€¢ Describe search and optimization techniques and the heuris"
6897,AI and Machine Learning in FinTech,SINGAPORE MANAGEMENT UNIVERSITY,Predictive Modelling,600.0,16.0,Intermediate,,"FinTech is an industry aiming to disrupt financial services and with Artificial Intelligence (AI) as a partner, it just might change societyâ€™s perspective. Every application of AI on the consumer level will require some level of payment and thatâ€™s where FinTech comes in. Such a relationship betw"
6898,AI and Machine Learning in FinTech (Synchronous e-learning),SINGAPORE MANAGEMENT UNIVERSITY,Predictive Modelling,600.0,16.0,Intermediate,,"FinTech is an industry aiming to disrupt financial services and with Artificial Intelligence (AI) as a partner, it just might change societyâ€™s perspective. Every application of AI on the consumer level will require some level of payment and thatâ€™s where FinTech comes in. Such a relationship betw"
6899,"AI and Machine Learning: Tools, Applications and Natural Language Processing (NLP)",SINGAPORE MANAGEMENT UNIVERSITY,Predictive Modelling,300.0,8.0,Unspecified,,"In the ever-evolving landscape of Fintech, Artificial Intelligence (AI) and Machine Learning (ML) emerge as the dynamic duo, reshaping the financial innovation. AI and ML illuminate the path to unprecedented efficiency, precision, and strategic excellence. The synergy of AI and ML stands as a game-c"
6900,"AI and Machine Learning: Tools, Applications and Natural Language Processing (NLP) (Synchronous E-Learning)",SINGAPORE MANAGEMENT UNIVERSITY,Predictive Modelling,300.0,8.0,Unspecified,,"In the ever-evolving landscape of Fintech, Artificial Intelligence (AI) and Machine Learning (ML) emerge as the dynamic duo, reshaping the financial innovation. AI and ML illuminate the path to unprecedented efficiency, precision, and strategic excellence. The synergy of AI and ML stands as a game-c"
6901,AI for Beginners,INFO-TECH SYSTEMS INTEGRATORS PTE. LTD.,Predictive Modelling,250.0,8.0,Intermediate,,"This WSQ AI for Beginners course introduces participants to the fundamentals of Artificial Intelligence, including Machine Learning, Deep Learning, and Generative AI. You will explore how AI technologies disrupt industries, analyze business opportunities, and review AI use cases to identify innovati"
6902,AI for Content Creation and Digital Marketing,ICE CUBE MARKETING PTE. LTD.,Predictive Modelling,725.0,24.0,Unspecified,,"AI content creation, generative AI and marketing automation are all buzzwords in the digital marketing landscape. With AI-driven content creation, businesses can generate high-quality, engaging content quickly and efficiently. AI tools can craft personalized and relevant messages for target audience"
6903,AI for Leaders: Leveraging Data Analytics for Business,NATIONAL UNIVERSITY OF SINGAPORE,Predictive Modelling,1797.0,31.0,Intermediate,,"Through this programme, participants will:_x000D_ - Develop the skills and knowledge needed to leverage big data analytics, machine learning and AI capabilities to drive innovation and gain a competitive and sustainable edge in your business._x000D_ - Learn about the latest ideas and techniques in b"
6904,AI for Leaders: Leveraging Data Analytics for Business (Synchronous e-learning),NATIONAL UNIVERSITY OF SINGAPORE,Predictive Modelling,1797.0,31.0,Intermediate,,"Through this programme, participants will:_x000D_ - Develop the skills and knowledge needed to leverage big data analytics, machine learning and AI capabilities to drive innovation and gain a competitive and sustainable edge in your business._x000D_ - Learn about the latest ideas and techniques in b"
6905,AI for Talent Management and Organizational Design (Classroom & Synchronous e-Learning),NATIONAL UNIVERSITY OF SINGAPORE,Predictive Modelling,1620.0,39.0,Beginner,,"This module introduces students to the key concepts in artificial intelligence (AI) and machine learning. The module also introduces easy-to-use computing techniques in R and/or Python for implementing AI solutions in talent management and organizational design._x000D_ _x000D_ In summary, learners w"
6906,AIOps Foundation,SAPIENCE CONSULTING PTE. LTD.,Predictive Modelling,975.0,24.0,Beginner,,"The course covers the origins of AIOps including the history behind the term, patterns that preceded it and the technology context in which it has evolved. Learners will gain an understanding of the processes of combining big data analytics, machine learning algorithms, automation, and optimization"
6907,AWS Certified AI Practitioner Training,TERTIARY INFOTECH PTE. LTD.,Predictive Modelling,450.0,16.0,Beginner,,"This WSQ AWS Certified AI Practitioner Training provides learners with a comprehensive foundation in AI and machine learning using AWS technologies. Participants will explore fundamental AI concepts, machine learning workflows, and generative AI capabilities to develop AI-driven applications. The co"
6908,AWS Certified Machine Learning,Singapore University of Social Sciences,Predictive Modelling,1606.0,30.0,Unspecified,,"Describe machine learning (ML) concepts. Illustrate managed Amazon ML services for forecasting, computer vision, and natural language processing. Evaluate various algorithms and approaches for a given NLP problem. Create a machine learning pipeline using Amazon SageMaker. Implement solutions to diff"
6909,AWS Certified Machine Learning Engineer Associate Training,TERTIARY INFOTECH PTE. LTD.,Predictive Modelling,750.0,24.0,Advanced,,"The WSQ AWS Certified Machine Learning Engineer Associate Training equips you with essential skills to handle machine learning projects on AWS platforms. You will learn to validate and prepare data for ML, ensuring accuracy, cleanliness, and integrity. The course covers key machine learning methodol"
6910,Accelerating Big Data Analytics and AI using Spark and RAPIDS with Graphics Processing Unit (GPU),Nanyang Polytechnic,Predictive Modelling,90.0,7.0,Unspecified,,"This 1-day course aims to equip participants with key knowledge and skills to accelerate Big Data Analytics and Machine Learning using Spark 3.X or equivalent and Graphics Processing Unit (GPU). This course start with an overview of Spark, followed by understanding GPU acceleration and RAPIDS librar"
6911,Accelerating Big Data Analytics and AI using Spark and RAPIDS with Graphics Processing Unit (GPU) (Synchronous e-Learning),Nanyang Polytechnic,Predictive Modelling,78.0,7.0,Unspecified,,"This 1-day course aims to equip participants with key knowledge and skills to accelerate Big Data Analytics and Machine Learning using Spark 3.X or equivalent and Graphics Processing Unit (GPU). This course start with an overview of Spark, followed by understanding GPU acceleration and RAPIDS librar"
6912,Accelerating Deploying and Scaling  Artificial Intelligence (AI) Applications,Nanyang Polytechnic,Predictive Modelling,90.0,7.0,Beginner,,This 1-day course aims to equip participants with key concepts and fundamental skills in Artificial Intelligence (AI) applications deployment in kubernetes. This course starts with essential knowledge in DevOps (a set of practices that combines software Development and IT Operations) and MLOps (Mach
6913,Accelerating Deploying and Scaling  Artificial Intelligence (AI) Applications (Synchronous e-Learning),Nanyang Polytechnic,Predictive Modelling,78.0,7.0,Beginner,,This 1-day course aims to equip participants with key concepts and fundamental skills in Artificial Intelligence (AI) applications deployment in kubernetes. This course starts with essential knowledge in DevOps (a set of practices that combines software Development and IT Operations) and MLOps (Mach
6914,Accelerating Development of Large-scale  Artificial Intelligence (AI) Applications,Nanyang Polytechnic,Predictive Modelling,195.0,21.0,Advanced,,"This 3-day course aims to equip participants with key knowledge and skills to accelerate development of large-scale Artificial Intelligence (AI) applications. This course start with an overview of Spark 3.X, followed by introducing Spark streaming processing, Spark Data Management and Graphics Proce"
6915,Accelerating Development of Large-scale  Artificial Intelligence (AI) Applications (Synchronous e-Learning),Nanyang Polytechnic,Predictive Modelling,195.0,21.0,Advanced,,"This 3-day course aims to equip participants with key knowledge and skills to accelerate development of large-scale Artificial Intelligence (AI) applications. This course start with an overview of Spark 3.X, followed by introducing Spark streaming processing, Spark Data Management and Graphics Proce"
6916,Adopting Internet of Things into Operations,Republic Polytechnic,Predictive Modelling,120.0,8.0,Unspecified,,Participants will be given an overview of the different digital technologies and how business operations have changed as a result of these technologies. They will have the opportunity to develop and take back an Internet of Things (IoT) device. The data gathered from the device can be remotely monit
6917,Advanced Analytics and Machine Learning using Python (SF),NTUC LEARNINGHUB PTE. LTD.,Predictive Modelling,375.0,16.0,Advanced,,â€¢	Evaluate the business problems in the financial industry today and the data associated with them to develop predictive analytics applications_x000D_ â€¢	Understand and use the various algorithms and tools to work with the data and test hypotheses_x000D_ â€¢	Construct analytics models/results as
6918,Advanced Analytics and Machine Learning using Python (SF) (Synchronous e-Learning),NTUC LEARNINGHUB PTE. LTD.,Predictive Modelling,375.0,16.0,Advanced,,â€¢	Evaluate the business problems in the financial industry today and the data associated with them to develop predictive analytics applications_x000D_ â€¢	Understand and use the various algorithms and tools to work with the data and test hypotheses_x000D_ â€¢	Construct analytics models/results as
6919,Advanced Certificate in Allied Legal Professional Skills Module 1: Legal Tech and Innovation,SINGAPORE MANAGEMENT UNIVERSITY,Predictive Modelling,600.0,16.0,Advanced,,"At the end of the 2-day module, participants will be able to:_x000D_ â€¢ Understand what technology and innovation mean in the context of the legal industry_x000D_ â€¢ Understand the necessity of technology and innovation, and the challenges that people face taking on such roles in the legal industr"
6920,Advanced Certificate in Allied Legal Professional Skills Module 1: Legal Tech and Innovation (Synchronous E-Learning),SINGAPORE MANAGEMENT UNIVERSITY,Predictive Modelling,600.0,16.0,Advanced,,"At the end of the 2-day module, participants will be able to:_x000D_ â€¢ Understand what technology and innovation mean in the context of the legal industry_x000D_ â€¢ Understand the necessity of technology and innovation, and the challenges that people face taking on such roles in the legal industr"
6921,Advanced Certificate in Applied Artificial Intelligence (AI) Programming Module 3: Machine Learning Fundamentals,SINGAPORE MANAGEMENT UNIVERSITY,Predictive Modelling,600.0,15.0,Advanced,,"Participants will dive into the essentials of machine learning in this comprehensive module designed for beginners and enthusiasts. Over two immersive days, explore core concepts, algorithms, and practical applications, gaining hands-on experience with Python libraries like scikit-learn. Whether par"
6922,Advanced Certificate in Applied Artificial Intelligence (AI) Programming Module 3: Machine Learning Fundamentals (Synchronous E-Learning),SINGAPORE MANAGEMENT UNIVERSITY,Predictive Modelling,600.0,15.0,Advanced,,"Participants will dive into the essentials of machine learning in this comprehensive module designed for beginners and enthusiasts. Over two immersive days, explore core concepts, algorithms, and practical applications, gaining hands-on experience with Python libraries like scikit-learn. Whether par"
6923,Advanced Certificate in Applied Artificial Intelligence (AI) Programming Module 4: Deep Learning Fundamentals,SINGAPORE MANAGEMENT UNIVERSITY,Predictive Modelling,600.0,15.0,Advanced,,"Deep Learning is a branch of machine learning that utilises neural networks. But how does a neural network work, and how does deep learning solve machine learning problems? In this module, participants will learn how to get started with deep learning using one of the most popular application program"
6924,Advanced Certificate in Applied Artificial Intelligence (AI) Programming Module 4: Deep Learning Fundamentals (Synchronous E-Learning),SINGAPORE MANAGEMENT UNIVERSITY,Predictive Modelling,600.0,15.0,Advanced,,"Deep Learning is a branch of machine learning that utilises neural networks. But how does a neural network work, and how does deep learning solve machine learning problems? In this module, participants will learn how to get started with deep learning using one of the most popular application program"
6925,Advanced Certificate in Applied Artificial Intelligence (AI) Programming Module 7: Building AI User Interface using Gradio and Streamlit,SINGAPORE MANAGEMENT UNIVERSITY,Predictive Modelling,600.0,15.0,Advanced,,"Unlock the power of intuitive and interactive artificial intelligence (AI) user interfaces (UIs) in this 2-day module on Gradio and Streamlit. Over the duration of the module, participants will embark on a hands-on journey to master the art of building AI-powered applications with seamless user expe"
6926,Advanced Certificate in Applied Artificial Intelligence (AI) Programming Module 7: Building AI User Interface using Gradio and Streamlit (Synchronous E-Learning),SINGAPORE MANAGEMENT UNIVERSITY,Predictive Modelling,600.0,15.0,Advanced,,"Unlock the power of intuitive and interactive artificial intelligence (AI) user interfaces (UIs) in this 2-day module on Gradio and Streamlit. Over the duration of the module, participants will embark on a hands-on journey to master the art of building AI-powered applications with seamless user expe"
6927,Advanced Certificate in Applied Automation in the Digital Economy Module 2: Advanced Robotics and Artificial Intelligence Applications,SINGAPORE MANAGEMENT UNIVERSITY,Predictive Modelling,600.0,15.0,Advanced,,"Module 2 delves deeply into advanced robotics and artificial intelligence (AI) applications, providing partcipants with a comprehensive understanding of the latest advancements and their practical implications across industries. The module begins by exploring advanced robotics technologies, includin"
6928,Advanced Certificate in Applied Automation in the Digital Economy Module 2: Advanced Robotics and Artificial Intelligence Applications (Synchronous E-Learning),SINGAPORE MANAGEMENT UNIVERSITY,Predictive Modelling,600.0,15.0,Advanced,,"Module 2 delves deeply into advanced robotics and artificial intelligence (AI) applications, providing partcipants with a comprehensive understanding of the latest advancements and their practical implications across industries. The module begins by exploring advanced robotics technologies, includin"
6929,Advanced Certificate in Applied Automation in the Digital Economy Module 4: Data Analytics for Automation Decision Making,SINGAPORE MANAGEMENT UNIVERSITY,Predictive Modelling,600.0,15.0,Advanced,,"This module is designed to equip participants with the knowledge and skills required to leverage data analytics in making informed decisions within an automated environment. Key topics include an introduction to data analytics fundamentals, data visualisation techniques for deriving meaningful insig"
