course_id,title,provider,mapped_skill,cost,duration_hours,difficulty,source_url,description_preview
7433,"(SCTP Module) Virtual Production and Hybrid Events (Classroom, Synchronous and Asynchronous)",Republic Polytechnic,Presentation,825.0,60.0,Unspecified,,"In this dynamic and comprehensive course, participants will embark on a transformative journey through the world of virtual production and Extended Reality (XR). By exploring the convergence of technology and storytelling, students will learn to create captivating experiences that transcend traditio"
7434,(SCTP) AI Enhanced IT Sales and Digital Prospecting Specialist (Classroom and Synchronous eLearning),BELLS Institute of Higher Learning Pte. Ltd.,Presentation,2656.5,158.0,Advanced,,"This course is a comprehensive training program designed to equip professionals with the necessary skills for successful tech sales and digital prospecting in the B2B IT industry. The course covers a wide range of topics, including fundamentals of tech sales, lead generation strategies leveraging so"
7435,(SCTP) Associate Data Analyst: Capstone Project,NTUC LEARNINGHUB PTE. LTD.,Presentation,960.0,64.0,Unspecified,,"As last module of the SCTP Associate Data Analyst program, this module letâ€™s learners select projects from different business sectors and work on the problems they intend to solve. The projects provided in this module are real-life based projects and the learners are required to follow all stages"
7436,(SCTP) Information Technology & Cybersecurity Risk Specialist: Capstone Project,NTUC LEARNINGHUB PTE. LTD.,Presentation,1080.0,40.0,Intermediate,,"As part of the SCTP, this intensive 5-day capstone project is tailored for adult learners transitioning into IT Security and Risk Management roles. The course provides an immersive experience through a detailed case study, mirroring real-world security challenges faced by organizations. Participants"
7951,"(SCTP Module) Embracing AI for Business Productivity (Classroom, Synchronous and Asynchronous)",Republic Polytechnic,Process Mapping,570.0,70.0,Advanced,,"This program is designed to equip non-ICT (Information and Communications Technology) professionals with the skills necessary to proficiently utilize Artificial Intelligence (AI) technology, enabling them to drive innovation and productivity in their respective fields. The module provides an in-dept"
7952,"(SCTP Module) Generative AI for Business Success (Classroom, Synchronous and Asynchronous)",Republic Polytechnic,Process Mapping,279.0,45.0,Intermediate,,"This program equips participants with practical skills to leverage Generative AI for enhancing business productivity and innovation. Participants will explore foundational AI concepts, master prompt engineering techniques, and develop code-free applications using Large Language Models (LLMs). The co"
7953,(SCTP Module) Introduction to Digital Process Automation (Classroom and Asynchronous),Republic Polytechnic,Process Mapping,285.0,30.0,Intermediate,,"This module provides a foundational understanding of digital process automation and its transformative impact on various business workflows. Designed for professionals across different sectors, this course explores essential digital technologies such as Robotic Process Automation (RPA), data analyti"
7954,"(SCTP Module) Streamlining Business Processes through Digital Automation (Classroom, Synchronous and Asynchronous)",Republic Polytechnic,Process Mapping,240.0,30.0,Unspecified,,Microsoft 365 offers a suite of software applications used in the day-to-day operations of many organisations. These operations comprise repetitive business workflows which can be partially or fully automated for increased accuracy and massive productivity gains. Business Workflow Automation enables
7955,(SCTP) Certificate in Digital TransformationÂ with Robotic ProcessÂ Automation (Classroom and Sync) (Full-time) (TA-eligible),Nanyang Polytechnic,Process Mapping,4800.0,720.0,Unspecified,,"Digital transformation creates new or modifies existing business processes, culture, and customer experiences to meet changing business and market requirements. This course is designed to equip learners with a good working knowledge for digital transformation in the workplace, with the focus on Robo"
7956,(eCornell) Rule Systems as Designed Systems,GENASHTIM,Process Mapping,700.0,12.0,Unspecified,,"In this course, you will examine the function of rules in your daily business operations along with the elements that make an effective rule system. As you explore the ways in which rules can protect your business processes, you'll also discover that they can make your work more efficient. In order"
7957,A Rough Guide to Problem Solving,NATIONAL UNIVERSITY OF SINGAPORE,Process Mapping,712.5,17.5,Unspecified,,"Participants will learn to co-develop the guiding principles of good problem-solving by examining common problem-solving methods such as design thinking and business process re-engineering.  Participants will also learn the importance of comprehensiveness, creativity, and convergence in problem-solv"
7958,A Rough Guide to Problem Solving (Synchronous e-learning),NATIONAL UNIVERSITY OF SINGAPORE,Process Mapping,712.5,17.5,Unspecified,,"Participants will learn to co-develop the guiding principles of good problem-solving by examining common problem-solving methods such as design thinking and business process re-engineering.  Participants will also learn the importance of comprehensiveness, creativity, and convergence in problem-solv"
7959,AI Assisted Development using GitHub Copilot (SF),NTUC LEARNINGHUB PTE. LTD.,Process Mapping,600.0,16.0,Beginner,,LU1: Fundamentals of AI Assisted Development_x000D_ LU2: Applying Copilot to Business Processes_x000D_ LU3: Analysis of AI Assisted Development in Businesses_x000D_ LU4: Implementing Copilot into Business Processes
7960,"APIs and RPA: Automation, Bots and Future (Synchronous e-learning)",NATIONAL UNIVERSITY OF SINGAPORE,Process Mapping,285.0,7.0,Unspecified,,"At the end of the course, participants will be able to: 1. Understand how Robotic Process Automation (RPA) can increase employee productivity. 2. Build a ""bot"" (software robot) to automate a business process. 3. Understand how Application Programming Interfaces (APIs) connect software applications."
8147,"(eCornell) Bidding, Negotiation, and Contract Management",GENASHTIM,Procurement,700.0,12.0,Intermediate,,"In this course, you will develop the most appropriate interaction style and contract type to secure supply requirements for your purchasing scenario. To begin, you will examine two interaction styles ï¿½ competitive bidding and negotiating ï¿½ and determine which strategy is most appropriate for a"
8148,(eCornell) Building Diverse Talent Pools,GENASHTIM,Procurement,700.0,12.0,Unspecified,,"In this course, you will establish what diversity and inclusion mean in relation to the hiring process and specifically how they connect to building diverse talent pools. You'll also evaluate your organization's sourcing methods for opportunities to establish more inclusive talent pipelines. You wil"
8149,(eCornell) Implementing an Integrated Digital Marketing Plan,GENASHTIM,Procurement,700.0,12.0,Unspecified,,"This course will help you evaluate and combine your ideas to create a single, encompassing marketing plan.  This plan will include the priorities, resourcing and performance metrics appropriate for your organization. Once complete, you will be able to immediately put this plan in place to drive resu"
8150,(eCornell) Leading Successful Property Management Operations,GENASHTIM,Procurement,700.0,12.0,Unspecified,,"In this course, you will learn leadership traits and strategies for effective facilities management, best practices in critical areas like waste removal and reducing environmental impact, and how to manage overlapping maintenance activities and make outsourcing decisions. If leasing building space i"
8151,(eCornell) Purchasing Strategy,GENASHTIM,Procurement,700.0,12.0,Unspecified,,"In this course, you will identify the purchasing strategy appropriate for any given purchasing scenario. First, you will explore reactive and proactive buying strategies, and you will determine how sales forecast data can be transformed into a bill of materials that outlines exactly what you need t"
8152,(eCornell) Supplier Selection and Evaluation,GENASHTIM,Procurement,700.0,12.0,Unspecified,,"In this course, you will develop a supplier selection and evaluation tool. By evaluating your organization's strategies and tactics, you will be able to identify the important procurement factors that you will use in your supplier decisions. You will explore what makes a good supplier and determine"
8153,Advanced Certificate in Digital Procurement Module 2: Cybersecurity in Digital Procurement,SINGAPORE MANAGEMENT UNIVERSITY,Procurement,600.0,17.0,Advanced,,"As organisations increasingly rely on digital platforms and processes for procurement operations, safeguarding sensitive data has become paramount. Uncover the complexities of cybersecurity's role in digital procurement, from understanding the latest developments to mastering essential principles, M"
8154,Advanced Certificate in Digital Procurement Module 2: Cybersecurity in Digital Procurement (Synchronous E-Learning),SINGAPORE MANAGEMENT UNIVERSITY,Procurement,600.0,17.0,Advanced,,"As organisations increasingly rely on digital platforms and processes for procurement operations, safeguarding sensitive data has become paramount. Uncover the complexities of cybersecurity's role in digital procurement, from understanding the latest developments to mastering essential principles, M"
8155,Advanced Certificate in Digital Procurement Module 5: eProcurement System to Aid Digitalisation,SINGAPORE MANAGEMENT UNIVERSITY,Procurement,600.0,17.0,Advanced,,"e-Procurement stands at the forefront of digital transformation, reshaping the way organisations conduct their procurement processes. By leveraging technology to streamline purchasing activities, e-Procurement enables organisations to achieve significant efficiency gains, cost savings, and enhanced"
8156,Advanced Certificate in Digital Procurement Module 5: eProcurement System to Aid Digitalisation (Synchronous E-Learning),SINGAPORE MANAGEMENT UNIVERSITY,Procurement,600.0,17.0,Advanced,,"e-Procurement stands at the forefront of digital transformation, reshaping the way organisations conduct their procurement processes. By leveraging technology to streamline purchasing activities, e-Procurement enables organisations to achieve significant efficiency gains, cost savings, and enhanced"
8272,"(Micro-Credential) Sprint to Success: Implementing Scrum for Agile Teams (Classroom, Synchronous, Asynchronous e-learning)",SINGAPORE POLYTECHNIC,Project Management,231.0,15.0,Unspecified,,"Scrum is an Agile team collaboration framework commonly used in software development and other industries. By adopting Scrum, participants will learn how to break their work into goals to be completed within time-boxed iterations called sprints."
8273,(SCTP Module) Scrum Preparation Course,Ngee Ann Polytechnic,Project Management,600.0,36.0,Intermediate,,The Scrum Preparation Course provides participants with the knowledge of agile management principles and different techniques to deal with uncertainty and a fast-changing business environment._x000D_ _x000D_ The course prepares participants to pursue certification as Professional SCRUM Master(TM) po
8274,(SCTP) Agile IT Project Manager,NTUC LEARNINGHUB PTE. LTD.,Project Management,5191.5,283.0,Intermediate,,This is a part-time course. Step into the future of project management with our (SCTP)  Agile IT Project Manager course. This course equips learners with the skills to lead and deliver successful IT projects by mastering agile methodologies such as Scrum. Participants will learn how to plan and exec
8275,(SCTP) Agile IT Project Manager (Full-Time) (TA-eligible),NTUC LEARNINGHUB PTE. LTD.,Project Management,5191.5,283.0,Unspecified,,"As a Project Manager/Scrum Master, you will play a crucial role in planning and implementing successful projects. You will take ownership of project objectives and define project resources, managing progress and facilitating communication and tasks across various parties to minimize overall risk of"
8276,(SCTP) Agile IT Project Manager: Capstone Project,NTUC LEARNINGHUB PTE. LTD.,Project Management,540.0,48.0,Unspecified,,"As part of the real-world project management capstone project, this 6 days course will facilitate learners to acquire in-depths hands-on knowledge on the following necessary traits of a Agile IT Project Manager based on real-life Case Study / Scenario to develop project management artifacts"
8277,(SCTP) Certificate in Healthcare Administration,SINGAPORE UNIVERSITY OF SOCIAL SCIENCES,Project Management,1950.0,80.0,Intermediate,,"As Singapore edges towards our status as a super-aged society, the healthcare industry would need to grow manpower exponentially, and at the same time, experiment new operating models to leverage ancillary workers. Amid the competition with other industries for talent, the programme intends to draw"
8278,(SCTP) DevOps Engineer,NTUC LEARNINGHUB PTE. LTD.,Project Management,5670.0,246.0,Advanced,,"This is a part-time course. This programme is designed for experienced developers or system administrators looking to enhance their expertise in DevOps practices and automation. It provides a structured learning path, starting with programming and system administration fundamentals before progressin"
8279,(SCTP) Digital Product Management Programme (Full-Time) (TA-eligible),SINGAPORE INSTITUTE OF TECHNOLOGY,Project Management,3900.0,350.0,Unspecified,,"This course provides a comprehensive understanding of the core concepts and practices in digital product management. The focus is to equip you with the skills to bring successful digital products to life, from ideation to execution and prepare you to be a Certified Scrum Product Owner (CSPO).  _x000"
8280,(SCTP) Diploma in Infocomm Technology - Infrastructure and Operations,@ASK TRAINING PTE. LTD.,Project Management,3720.0,237.0,Advanced,,"The Diploma in IT Infrastructure and Operations aims to equip the trainees with advanced knowledge and skills in managing and optimising IT infrastructure. It consists of eight structured and progressive modules, including a capstone project._x000D_ _x000D_ 1.	The IT Infrastructure and Operations mo"
8281,(SCTP) Information Technology & Cybersecurity Risk Specialist,NTUC LEARNINGHUB PTE. LTD.,Project Management,5970.0,285.0,Beginner,,"This is a part-time course._x000D_ _x000D_ The comprehensive nature of the program, covering key areas like cybersecurity fundamentals, governance, risk management, and compliance, aligns well with the diverse skill set required for these roles. Graduates with certifications from reputable bodies li"
8785,(SCTP Module) Programming in Python I,Ngee Ann Polytechnic,Python,480.0,28.0,Unspecified,,"The participants will understand programming syntax of Python, write python programs to solve simple problems, organize python programs into functions for better code reusability and use libraries and call APIs to expand functionality of python program."
8786,"(SCTP) AI-nnovate for Business Development (Classroom, Synchronous and Asynchronous) (Full-Time) (TA-eligible)",Republic Polytechnic,Python,1845.0,270.0,Intermediate,,"This comprehensive course equips participants with the knowledge and skills to leverage generative AI for strategic decision-making, innovation, and competitive advantage in business. It begins with foundational AI principles and advances to applications, with a key focus on AI with Python for devel"
8787,(SCTP) Software Quality Assurance (Classroom & Asynchronous e-learning) (Full-Time) (TA-eligible),Ngee Ann Polytechnic,Python,5370.0,308.0,Advanced,,"The Software Quality Assurance (QA) SkillsFuture Career Transition Program equips participants with essential skills to ensure the reliability and efficiency of software products. The course covers key QA concepts, including test planning, execution, and reporting, with a focus on both manual and au"
8788,(eCornell) Constructing Expressions in Python,GENASHTIM,Python,1000.0,15.0,Unspecified,,"In this course, you will construct expressions and reuse them to manipulate and compute variables in a variety of applications. This reusability enables a 'create once, use everywhere' development paradigm which will streamline development of your current and future Python programs. You will develop"
8789,(eCornell) Designing for Resilience and Robustness,GENASHTIM,Python,700.0,12.0,Unspecified,,"In this course, you will explore the latest options in real-world decision making in the face of uncertainty. You will also use the open source Python library Rhodium to examine the shallow lake problem by testing multiple problem formulations, examining trade-offs between conflicting objectives, an"
8790,(eCornell) Developing a Currency Converter,GENASHTIM,Python,1000.0,15.0,Unspecified,,"You will take the concepts you have learned up to this point and use them in a real-world application, creating a program that can convert amounts of currency. You will define and design your own functions, design an interactive script, and test these functions and script in the development of a cur"
8791,(eCornell) How to Write Functions to Automate Repetitive Tasks,GENASHTIM,Python,700.0,12.0,Beginner,,"In this course, you will write programs to automate repetitive tasks within basic data sets. You will explore how to sort and order simple text using list structures within the Python programming language. By breaking down scripts and texts into smaller parts, you will discover how to accomplish lar"
8792,(eCornell) How to Write Programs That Make Choices With Control Flow,GENASHTIM,Python,700.0,12.0,Beginner,,"In this course, you will identify the basic elements necessary to write components that make calculations and choices for you. While each programming language has its own set of rules and varying syntax, here you will be focusing on programming with Python. The logic and skills you use to write simp"
8793,(eCornell) Mastering Data Structures,GENASHTIM,Python,1000.0,15.0,Advanced,,"This course introduces you to mutable data structures, which are advanced Python types that enable faster updating and search than basic types like ints and strings. These types are necessary for working with large data sets but can be difficult to master. You will explore multiple methods to work w"
8794,(eCornell) Natural Language Processing Fundamentals,GENASHTIM,Python,1000.0,15.0,Beginner,,"In this course, you will explore the foundational vocabulary of natural language processing (NLP) ï¿½ and start writing code right away ï¿½ by finding patterns in strings using both simple functions and regular expressions. This will prepare you for an important component of NLP work, which is prepr"
8891,Child Assessments in Clinical Psychology,NATIONAL UNIVERSITY OF SINGAPORE,Reporting,765.0,21.0,Beginner,,"By the end of the course, participants should be able to:_x000D_ _x000D_ 1) Attain basic knowledge of child assessment and psychometric concepts, theories, and methodologies (including distinguishing between different types and purposes of tests)_x000D_ 2) Employ multi-modal approaches of interview"
8892,Climate Change for Organisation Management (Classroom & Asynchronous),NATIONAL UNIVERSITY OF SINGAPORE,Reporting,255.0,8.0,Unspecified,,Singapore recognises the importance of sustainable development and aims to become a hub for the business sustainable development and to be the leading centre for green finance in the region. The Singapore Exchange in 2018 mandated that publicly listed companies are required to submit sustainability
8893,Climate Change for Organisation Management (Synchronous e-learning),NATIONAL UNIVERSITY OF SINGAPORE,Reporting,255.0,9.0,Unspecified,,Singapore recognises the importance of sustainable development and aims to become a hub for the business sustainable development and to be the leading centre for green finance in the region. The Singapore Exchange in 2018 mandated that publicly listed companies are required to submit sustainability
8894,Clinical Design and Evaluation of Medical Devices (Synchronous e-learning),NATIONAL UNIVERSITY OF SINGAPORE,Reporting,1620.0,39.0,Unspecified,,"""This course provides a comprehensive review of clinical design and evaluation for medical devices. It focuses on the roles of clinical evaluations in product development including the roles of various pivotal trials and the postmarket study. The students will learn to design a clinical study taking"
8895,CoC in Data Analytics Using Microsoft Excel,Institute of Technical Education,Reporting,177.0,16.0,Unspecified,,"Participants will be equipped with the necessary skills to perform data cleaning, data analysis and data visualization using Microsoft Excel to gain insights for management reporting and decision making."
8896,CompTIA PenTest+ Training,TERTIARY INFOTECH PTE. LTD.,Reporting,1500.0,40.0,Advanced,,"This CompTIA PenTest+ training course is meticulously designed to equip learners with profound knowledge and practical skills in penetration testing and vulnerability assessment. The course begins with an in-depth exploration of planning and scoping for penetration tests, ensuring alignment with org"
8897,Data Driven Report Writing: Making Insightful Business Decisions,SINGAPORE MANAGEMENT UNIVERSITY,Reporting,600.0,15.0,Beginner,,"At the end of the 2-day module, participants will be able to:_x000D_ â— Understand the difference between data reporting vs data analysis_x000D_ â— Understand the types of data reports for different organizational purposes_x000D_ â— Apply fundamental principles of data reporting to present meanin"
8898,Data Driven Report Writing: Making Insightful Business Decisions (Synchronous E-learning),SINGAPORE MANAGEMENT UNIVERSITY,Reporting,600.0,15.0,Beginner,,"At the end of the 2-day module, participants will be able to:_x000D_ â— Understand the difference between data reporting vs data analysis_x000D_ â— Understand the types of data reports for different organizational purposes_x000D_ â— Apply fundamental principles of data reporting to present meanin"
8899,Effective Business Writing Supported by Generative AI Tools,AESTHETICAR PTE. LTD.,Reporting,400.0,16.0,Beginner,,"This course equips learners with the skills to craft compelling and impactful business communications. Learners will delve into the fundamental principles of report writing and other business documents, mastering the art of structuring content and conveying information effectively. By leveraging the"
8900,Enterprise Systems Process,Institute of Technical Education,Reporting,861.0,60.0,Unspecified,,"On completion of the module, students should be able to set up and configure data migration for Enterprise Resource Planning systems. In addition, they should be able to set up and implement security policies, business processes, as well as support in business reporting function._x000D_"
8916,(eCornell) How to Write Programs That Work With Databases,GENASHTIM,SQL,700.0,12.0,Beginner,,"This course provides you with the foundational knowledge for integrating databases into your programs and using them to read, write, store, and process data. You will cover the basics of working with files and complex data structures. You will explore important data formats like JSON and CSV, discov"
8917,(eCornell) Introduction to Scalability and Automation,GENASHTIM,SQL,700.0,12.0,Beginner,,"In this course, you will examine how to approach large datasets accurately and efficiently with a focus on scalability and automation. You will go from identifying how to efficiently manipulate and analyze large datasets to understanding how SQL relates to the infrastructure underlying all modern we"
8918,"Advanced Database Technologies: NoSQL, Traditional Databases, Redis, and Kafka for Efficient Data Management and Caching",NTUC LEARNINGHUB PTE. LTD.,SQL,249.0,16.0,Advanced,,"This 2-day, 16-hour course on ""Advanced Database Technologies"" is a comprehensive course designed for experienced developers and database professionals. Participants will explore advanced database concepts, understand trade-offs between database types, and gain hands-on experience in implementing ef"
8919,Application Security,Republic Polytechnic,SQL,1698.0,60.0,Unspecified,,"Key topics covered include the designing of secured applications, understanding_x000D_ popular web application exploits such as the SQL injection attack, performing white / black box testing and developing secure code."
8920,Certified Ethical Hacker,SQI INTERNATIONAL PTE LTD,SQL,1250.0,39.75,Unspecified,,"â€¢	Understanding of information security attacks, various hacking methodologies and frameworks, hacking concepts and hacker classes, ethical hacking concepts and scope, information security controls and various information security acts and laws_x000D_ â€¢	Understanding of Footprinting concepts as"
8921,Configure Advanced Server (SF) (Synchronous and Asynchronous E-Learning),LITHAN ACADEMY PTE. LTD.,SQL,1000.0,60.5,Advanced,,WINDOWS SERVER_x000D_ ï‚§	Planning IPv4 addressing & Configuring an IPv4 host ;Managing and troubleshooting DHCP;Configuring DNS integration with AD DS; Manage Direct Access; Implementing networking _x000D_ ï‚§	Plan and implement an IPv4 and IPv6 network;Implement DHCP and DNS;Implement and manage I
8922,Cyber security Administration (SF) (Synchronous and Asynchronous E-Learning),LITHAN ACADEMY PTE. LTD.,SQL,1500.0,60.5,Advanced,,"This module gets you started on administration of cybersecurity on Microsoft platforms. There are 3 electives and the learner needs to choose one of the 3 electives. They are:  1. Office 365 , 2. SQL Servers and 3. SharePoint. _x000D_ The learner will choose one of the 3 electives._x000D_ The learne"
8923,Data Querying with Microsoft Transact-SQL (SF),NTUC LEARNINGHUB PTE. LTD.,SQL,975.0,24.0,Unspecified,,"â€¢	Describe key capabilities and components of SQL Server._x000D_ â€¢	Describe T-SQL, sets, and predicate logic._x000D_ â€¢	Write a single table SELECT statement._x000D_ â€¢	Write a multi-table SELECT statement._x000D_ â€¢	Write SELECT statements with filtering and sorting._x000D_ â€¢	Describe how"
8924,"Database Creation, Manipulation, and Querying with SQL",NATIONAL UNIVERSITY OF SINGAPORE,SQL,570.0,14.0,Unspecified,,"This course will equip learners with the following competencies:_x000D_ 1. Learn data and information management with the use of SQL_x000D_ 2. Learn SQL commands and code to create databases and tables_x000D_ 3. Learn SQL commands and code to manipulate databases such as insert, delete and update re"
8925,"Database Creation, Manipulation, and Querying with SQL(Synchronous e-learning)",NATIONAL UNIVERSITY OF SINGAPORE,SQL,570.0,14.0,Unspecified,,"This course will equip learners with the following competencies:_x000D_ 1. Learn data and information management with the use of SQL_x000D_ 2. Learn SQL commands and code to create databases and tables_x000D_ 3. Learn SQL commands and code to manipulate databases such as insert, delete and update re"
8945,"AI Governance, Data Sharing and Ethics",Singapore Polytechnic,Stakeholder Management,2052.0,67.5,Unspecified,,"To provide training in Data Protection including developing a Data Protection Management Programme, addressing business risks, managing cyber and data breach incidents and developing stakeholder engagement plan._x000D_ _x000D_ To provide training in Data Innovation including modules such as Data Gov"
8946,AI-Driven Digital Marketing: Mastering the Future,GLOBAL BRAND ACADEMY (PTE. LTD.),Stakeholder Management,500.0,16.25,Beginner,,"AI-Driven Digital Marketing: Mastering the Future"" is a comprehensive course structured into three learning units._x000D_ _x000D_ LU1: focuses on equipping learners with a fundamental understanding of an organization's marketing mix. By the end of this unit, learners will be proficient in analysing"
8947,"Advanced Certificate in Allied Legal Professional Skills Module 4: Law, Regulation and Policy",SINGAPORE MANAGEMENT UNIVERSITY,Stakeholder Management,600.0,16.0,Advanced,,"At the end of the 2-day module, participants will be able to:_x000D_ â€¢ Explain the policy cycle leading to the making of laws and regulations_x000D_ â€¢ Identify the key stakeholders in the making of laws and regulations_x000D_ â€¢ Understand data-driven decision-making _x000D_ â€¢ Learn about sta"
8948,"Advanced Certificate in Allied Legal Professional Skills Module 4: Law, Regulation and Policy (Synchronous E-Learning)",SINGAPORE MANAGEMENT UNIVERSITY,Stakeholder Management,600.0,16.0,Advanced,,"At the end of the 2-day module, participants will be able to:_x000D_ â€¢ Explain the policy cycle leading to the making of laws and regulations_x000D_ â€¢ Identify the key stakeholders in the making of laws and regulations_x000D_ â€¢ Understand data-driven decision-making _x000D_ â€¢ Learn about sta"
8949,Advanced Certificate in Digital Procurement Module 4: Change Management in the Digitalisation of Procurement,SINGAPORE MANAGEMENT UNIVERSITY,Stakeholder Management,600.0,17.0,Advanced,,"The digitalisation of procurement processes stands as a pivotal transformational force, reshaping workflows, technologies, and organisational dynamics. As businesses embark on this journey, they are confronted with the imperative of managing change effectively to navigate the complexities inherent i"
8950,Advanced Certificate in Digital Procurement Module 4: Change Management in the Digitalisation of Procurement (Synchronous E-Learning),SINGAPORE MANAGEMENT UNIVERSITY,Stakeholder Management,600.0,17.0,Advanced,,"The digitalisation of procurement processes stands as a pivotal transformational force, reshaping workflows, technologies, and organisational dynamics. As businesses embark on this journey, they are confronted with the imperative of managing change effectively to navigate the complexities inherent i"
8951,"Advanced Certificate in Governance, Risk Management and Data Compliance Module 2: Managing Performance, Stakeholders, Team Strengths for Data Governance",SINGAPORE MANAGEMENT UNIVERSITY,Stakeholder Management,600.0,17.0,Advanced,,"At the end of the 2-day module, participants will be able to: _x000D_ â€¢ Learn the importance of performance management based on OKR (Objectives and Key Results) _x000D_ â€¢ Develop and maximise strategic stakeholder management roadmap based on optimising performance that is aligned to the organisa"
8952,"Advanced Certificate in Governance, Risk Management and Data Compliance Module 2: Managing Performance, Stakeholders, Team Strengths for Data Governance (Synchronous E-Learning)",SINGAPORE MANAGEMENT UNIVERSITY,Stakeholder Management,600.0,17.0,Advanced,,"At the end of the 2-day module, participants will be able to: _x000D_ â€¢ Learn the importance of performance management based on OKR (Objectives and Key Results) _x000D_ â€¢ Develop and maximise strategic stakeholder management roadmap based on optimising performance that is aligned to the organisa"
8953,Advanced Certificate in Organisation Development Module 2: The OD Consulting Cycle at Work,SINGAPORE MANAGEMENT UNIVERSITY,Stakeholder Management,600.0,16.0,Advanced,,"At the end of the 2-day module, participants will be able to: _x000D_ â€¢ Describe, plan, and apply the 8 phases of the OD Consulting Cycle_x000D_ â€¢ Reflect and record ideas of how to approach some of the challenges of working in complex environments_x000D_ â€¢ Explain some of the key differences"
8954,Advanced Certificate in Organisation Development Module 2: The OD Consulting Cycle at Work (Synchronous E-Learning),SINGAPORE MANAGEMENT UNIVERSITY,Stakeholder Management,600.0,16.0,Advanced,,"At the end of the 2-day module, participants will be able to: _x000D_ â€¢ Describe, plan, and apply the 8 phases of the OD Consulting Cycle_x000D_ â€¢ Reflect and record ideas of how to approach some of the challenges of working in complex environments_x000D_ â€¢ Explain some of the key differences"
9078,(SCTP Module) Data Validation and Statistical Analysis with Programming,SINGAPORE UNIVERSITY OF TECHNOLOGY AND DESIGN,Statistics,1350.0,156.5,Unspecified,,"Perform the statistical validation component for the role of a junior data scientist, Statistician and/or Researcher._x000D_ Validate dataset statistically to support data analysis and modelling_x000D_ Explore on data distribution and identify statistical anomalies_x000D_ Compute Statistical Indicat"
9079,"(SCTP) Advanced Professional Certificate in Data Analytics (Classroom, Synchronous and Asynchronous E-Learning)",NANYANG TECHNOLOGICAL UNIVERSITY,Statistics,2250.0,170.0,Advanced,,"This 3-month course has been designed by industry professionals and practitioners to upgrade existing capabilities with the practical aspects of data mining and preparation, data analysis and visualization._x000D_ Through guided hands-on work and instruction, trainees will gain the knowledge on how"
9080,(SCTP) Associate UI/UX Designer,NTUC LEARNINGHUB PTE. LTD.,Statistics,5775.0,351.5,Advanced,,"This is a part-time course. The demand for UI/UX designers in Singapore is driven by several factors, including the growth of the tech industry, the focus on user experience, the digital transformation of various industries, and the mobile-first approach. With the rise of startups, tech giants, and"
9081,"(SCTP) Facade Inspection Using Drone for Facilities Management Professionals (Classroom, Synchronous and Asynchronous) (Full-Time) (TA-eligible)",Republic Polytechnic,Statistics,4914.0,288.0,Intermediate,,"This course equips facilities management professionals with the knowledge and skills to conduct facade inspections using drones. Participants will learn to plan and execute safe drone operations, capture detailed aerial imagery, and assess building facades for defects, all while complying with indus"
9082,(SCTP) Graduate Certificate in Fundamentals in Data Science,SINGAPORE UNIVERSITY OF TECHNOLOGY AND DESIGN,Statistics,4050.0,468.0,Beginner,,"Designed for learners who want to build a strong foundation in the knowledge, skills and abilities to extract, transform, analyze and model data, provide better data presentation through visuals as well as be equipped with the skills necessary to store a large structural dataset within a RDBMS tool"
9083,(eCornell) Analyzing Segmentation and Targeting,GENASHTIM,Statistics,700.0,12.0,Intermediate,,"In this course, you'll use the statistical method of cluster analysis to meaningfully segment and target your market based on customer needs and preferences. Through interactive, applied activities, you'll analyze how customers naturally segment themselves within your market -- and how to predict an"
9084,(eCornell) Analyzing and Visualizing Data with Python,GENASHTIM,Statistics,1000.0,15.0,Beginner,,"This course introduces using Python to perform statistical data analysis and create visualizations that uncover patterns in your data. Using the tools and workflows you developed in earlier courses, you will carry out analyses on real-world datasets to become familiar with recognizing and utilizing"
9085,(eCornell) Applying Statistical Tests,GENASHTIM,Statistics,700.0,12.0,Unspecified,,This course will focus on identifying the right test for your question. You will explore the relationship between the data set and the results obtained through statistical tests. You will practice writing a memo to your data analyst specifying the appropriate statistical test to answer your questio
9086,(eCornell) Designing a Quality Control System,GENASHTIM,Statistics,700.0,12.0,Unspecified,,"In this course, you will use statistical process control tools and procedures to evaluate whether a system or process is in control (consistent) and capable (delivering according to needed specifications.) You will use tools for finding the root cause of a quality problem. Finally, you will propose"
9087,(eCornell) Exploring Data,GENASHTIM,Statistics,700.0,12.0,Unspecified,,"In this course, you will discover how datasets can be explored and manipulated using SQL. You will go from exploring what SQL is and writing your first query to understanding how to produce categorically targeted summary statistics from a large database. Along the way, you will explore a large datas"
9423,(SCTP) Job of Manager (JOMAN) for Corporate Services in Advanced Manufacturing (Classroom and Asynchronous e-Learning),SINGAPORE INSTITUTE OF MANAGEMENT GROUP LIMITED,Supply Chain Coordination,3562.5,195.0,Advanced,,"This career transition programme is designed to equip trainees with the professional skills and knowledge to fulfil Managerial roles in the area of Procurement, Supply Chain and Technical Service in the Advanced Manufacturing sector. This programme will be developing both the interpersonal and behav"
9424,(SCTP) Programme in Digital Supply Chain (Full-Time) (TA-eligible),SINGAPORE INSTITUTE OF TECHNOLOGY,Supply Chain Coordination,3000.0,300.0,Unspecified,,"After successfully completing this course, participants should be able to:_x000D_ â€¢	Analyse the design of the supply chain network and strategies to enhance supply chain resilience._x000D_ â€¢	Identify the trade-offs that shippers need to consider when designing a transportation network design opt"
